Season,Date,HomeTeam,AwayTeam,FTR,B365,BS,BW,GB,IW,LB,PS,SB,SJ,VC,WH
S0910,29/12/2009,Bolton,Hull,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,30/12/2009,Man United,Wigan,H,1.2,1.22,1.18,1.2,1.22,1.2,0.0,1.18,1.22,1.18,1.22
S0910,30/12/2009,Portsmouth,Arsenal,A,1.53,1.57,1.5,1.53,1.55,1.53,0.0,1.5,1.57,1.5,1.44
S0910,05/01/2010,Stoke,Fulham,H,2.63,2.6,2.6,2.6,2.6,2.62,0.0,2.55,2.5,2.62,2.7
S0910,09/01/2010,Arsenal,Everton,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,09/01/2010,Birmingham,Man United,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,11/01/2010,Man City,Blackburn,H,1.44,1.4,1.4,1.4,1.45,1.4,0.0,1.35,1.4,1.4,1.4
S0910,16/01/2010,Chelsea,Sunderland,H,1.22,1.22,1.2,1.22,1.22,1.22,0.0,1.2,1.22,1.22,1.22
S0910,16/01/2010,Everton,Man City,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,16/01/2010,Man United,Burnley,H,1.17,1.14,1.15,1.17,1.17,1.17,0.0,1.14,1.17,1.14,1.17
S0910,16/01/2010,Stoke,Liverpool,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,16/01/2010,Tottenham,Hull,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,16/01/2010,Wolves,Wigan,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,17/01/2010,Aston Villa,West Ham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,17/01/2010,Blackburn,Fulham,H,2.4,2.3,2.15,2.4,2.2,2.3,0.0,2.25,2.38,2.5,2.37
S0910,17/01/2010,Bolton,Arsenal,A,1.53,1.57,1.55,1.55,1.55,1.62,0.0,1.45,1.53,1.62,1.53
S0910,20/01/2010,Arsenal,Bolton,H,1.22,1.2,1.2,1.2,1.2,1.2,0.0,1.2,1.2,1.17,1.2
S0910,20/01/2010,Liverpool,Tottenham,H,2.4,2.4,2.3,2.4,2.3,2.1,0.0,2.3,2.38,2.38,2.4
S0910,23/01/2010,Man United,Hull,H,1.14,1.14,1.15,1.15,1.17,1.17,0.0,1.12,1.14,1.14,1.14
S0910,26/01/2010,Bolton,Burnley,H,1.8,1.73,1.75,1.75,1.8,1.8,0.0,1.7,1.8,1.73,1.73
S0910,26/01/2010,Portsmouth,West Ham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,26/01/2010,Tottenham,Fulham,H,1.57,1.57,1.6,1.57,1.57,1.44,0.0,1.5,1.57,1.62,1.5
S0910,26/01/2010,Wolves,Liverpool,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,27/01/2010,Aston Villa,Arsenal,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,27/01/2010,Blackburn,Wigan,H,1.95,2.0,1.95,1.95,1.9,1.91,0.0,1.9,1.91,2.0,1.91
S0910,27/01/2010,Chelsea,Birmingham,H,1.22,1.25,1.25,1.25,1.25,1.25,0.0,1.2,1.22,1.25,1.22
S0910,27/01/2010,Everton,Sunderland,H,1.67,1.62,1.6,1.67,1.65,1.62,0.0,1.65,1.62,1.67,1.57
S0910,30/01/2010,Birmingham,Tottenham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,30/01/2010,Burnley,Chelsea,A,1.29,1.29,1.3,1.27,1.33,1.29,0.0,1.25,1.29,1.25,1.28
S0910,30/01/2010,Fulham,Aston Villa,A,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.63,-1.0,-1.0
S0910,30/01/2010,Hull,Wolves,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,30/01/2010,Liverpool,Bolton,H,1.44,1.5,1.42,1.45,1.45,1.44,0.0,1.44,1.44,1.44,1.44
S0910,30/01/2010,West Ham,Blackburn,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,30/01/2010,Wigan,Everton,A,2.38,2.38,2.35,2.3,2.4,2.38,0.0,2.3,2.38,2.3,2.37
S0910,31/01/2010,Arsenal,Man United,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,31/01/2010,Man City,Portsmouth,H,1.29,1.29,1.3,1.27,1.35,1.3,0.0,1.28,1.25,1.29,1.3
S0910,01/02/2010,Sunderland,Stoke,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,02/02/2010,Hull,Chelsea,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,03/02/2010,Fulham,Portsmouth,H,1.67,1.7,1.65,1.7,1.7,1.67,0.0,1.65,1.67,1.73,1.61
S0910,06/02/2010,Bolton,Fulham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,06/02/2010,Burnley,West Ham,H,2.6,2.6,2.45,2.5,2.45,2.5,0.0,2.4,2.6,2.5,2.6
S0910,06/02/2010,Hull,Man City,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,06/02/2010,Liverpool,Everton,H,1.83,1.9,1.85,1.85,1.75,1.8,0.0,1.75,1.8,1.83,1.83
S0910,06/02/2010,Man United,Portsmouth,H,1.13,1.12,1.1,1.13,1.12,1.12,0.0,1.11,1.13,1.11,1.12
S0910,06/02/2010,Stoke,Blackburn,H,2.3,2.25,2.2,2.25,2.2,2.25,0.0,2.2,2.2,2.25,2.25
S0910,06/02/2010,Sunderland,Wigan,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,06/02/2010,Tottenham,Aston Villa,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,07/02/2010,Birmingham,Wolves,H,1.8,1.75,1.8,1.8,1.8,1.73,0.0,1.7,1.8,1.8,1.8
S0910,07/02/2010,Chelsea,Arsenal,H,1.8,1.75,1.8,1.8,1.7,1.8,0.0,1.7,1.73,1.83,1.8
S0910,09/02/2010,Fulham,Burnley,H,1.73,1.73,1.65,1.73,1.7,1.73,0.0,1.65,1.73,1.73,1.73
S0910,09/02/2010,Man City,Bolton,H,1.44,1.4,1.4,1.44,1.4,1.44,0.0,1.35,1.44,1.44,1.44
S0910,09/02/2010,Portsmouth,Sunderland,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,09/02/2010,Wigan,Stoke,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,10/02/2010,Arsenal,Liverpool,H,2.1,2.1,2.0,2.1,2.1,2.0,0.0,2.0,2.0,2.05,2.0
S0910,10/02/2010,Aston Villa,Man United,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,10/02/2010,Blackburn,Hull,H,1.83,1.83,1.8,1.85,1.8,1.83,0.0,1.7,1.8,1.83,1.83
S0910,10/02/2010,Everton,Chelsea,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,10/02/2010,West Ham,Birmingham,H,2.25,2.3,2.25,2.25,2.35,2.25,0.0,2.25,2.25,2.25,2.25
S0910,10/02/2010,Wolves,Tottenham,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,16/02/2010,Stoke,Man City,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,17/02/2010,Wigan,Bolton,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,20/02/2010,Arsenal,Sunderland,H,1.22,1.2,1.2,1.22,1.2,1.2,0.0,1.2,1.2,1.25,1.2
S0910,20/02/2010,Everton,Man United,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,20/02/2010,Portsmouth,Stoke,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,20/02/2010,West Ham,Hull,H,1.75,1.8,1.75,1.75,1.8,1.73,0.0,1.75,1.8,1.8,1.75
S0910,20/02/2010,Wolves,Chelsea,A,1.3,1.3,1.3,1.3,1.33,1.36,0.0,1.28,1.3,1.36,1.28
S0910,21/02/2010,Aston Villa,Burnley,H,1.36,1.36,1.35,1.4,1.4,1.36,0.0,1.35,1.36,1.36,1.35
S0910,21/02/2010,Blackburn,Bolton,H,1.95,2.0,1.95,1.95,2.0,1.91,0.0,1.95,1.91,1.95,1.95
S0910,21/02/2010,Fulham,Birmingham,H,2.1,2.15,2.1,2.1,2.1,2.1,0.0,2.05,2.1,2.1,2.05
S0910,21/02/2010,Man City,Liverpool,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,21/02/2010,Wigan,Tottenham,A,2.0,2.05,2.0,2.0,2.1,2.0,0.0,2.0,2.0,2.05,2.0
S0910,23/02/2010,Man United,West Ham,H,1.2,1.2,1.2,1.2,1.2,1.17,0.0,1.18,1.2,1.2,1.2
S0910,27/02/2010,Birmingham,Wigan,H,1.91,1.91,1.9,1.9,2.0,1.91,0.0,1.9,1.91,1.91,1.91
S0910,27/02/2010,Bolton,Wolves,H,2.0,1.91,1.9,2.0,1.9,1.91,0.0,1.9,1.91,2.0,1.95
S0910,27/02/2010,Burnley,Portsmouth,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,27/02/2010,Chelsea,Man City,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,27/02/2010,Stoke,Arsenal,A,1.73,1.67,1.65,1.73,1.7,1.73,0.0,1.65,1.73,1.67,1.7
S0910,28/02/2010,Liverpool,Blackburn,H,1.36,1.4,1.35,1.35,1.37,1.36,0.0,1.3,1.36,1.36,1.36
S0910,28/02/2010,Sunderland,Fulham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,28/02/2010,Tottenham,Everton,H,2.0,1.95,1.9,1.95,1.9,1.91,0.0,1.9,2.0,1.91,1.91
S0910,06/03/2010,Arsenal,Burnley,H,1.14,1.14,1.15,1.15,1.15,1.12,0.0,1.12,1.14,1.12,1.12
S0910,06/03/2010,West Ham,Bolton,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,06/03/2010,Wolves,Man United,A,1.33,1.33,1.3,1.3,1.35,1.3,0.0,1.25,1.33,1.36,1.33
S0910,07/03/2010,Everton,Hull,H,1.36,1.36,1.35,1.35,1.4,1.4,0.0,1.35,1.36,1.36,1.36
S0910,08/03/2010,Wigan,Liverpool,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,09/03/2010,Portsmouth,Birmingham,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,09/03/2010,Sunderland,Bolton,H,2.1,2.1,2.0,2.0,2.1,2.1,0.0,2.0,2.05,2.1,2.0
S0910,10/03/2010,Burnley,Stoke,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,13/03/2010,Birmingham,Everton,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,13/03/2010,Bolton,Wigan,H,2.1,2.15,2.05,2.1,2.0,2.1,0.0,2.1,2.05,2.2,2.1
S0910,13/03/2010,Burnley,Wolves,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,13/03/2010,Chelsea,West Ham,H,1.22,1.22,1.2,1.22,1.25,1.2,0.0,1.2,1.22,1.22,1.22
S0910,13/03/2010,Hull,Arsenal,A,1.4,1.4,1.4,1.4,1.4,1.4,0.0,1.36,1.4,1.36,1.36
S0910,13/03/2010,Stoke,Aston Villa,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,13/03/2010,Tottenham,Blackburn,H,1.44,1.44,1.42,1.45,1.5,1.44,0.0,1.4,1.44,1.44,1.44
S0910,14/03/2010,Man United,Fulham,H,1.22,1.22,1.25,1.22,1.22,1.2,0.0,1.22,1.22,1.22,1.22
S0910,14/03/2010,Sunderland,Man City,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,15/03/2010,Liverpool,Portsmouth,H,1.25,1.25,1.25,1.25,1.25,1.22,0.0,1.22,1.25,1.25,1.22
S0910,16/03/2010,Wigan,Aston Villa,A,2.1,2.1,2.05,2.1,2.2,2.2,0.0,2.1,2.2,2.1,2.15
S0910,20/03/2010,Arsenal,West Ham,H,1.25,1.22,1.22,1.22,1.22,1.22,0.0,1.2,1.2,1.22,1.22
S0910,20/03/2010,Aston Villa,Wolves,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,20/03/2010,Everton,Bolton,H,1.53,1.53,1.55,1.55,1.5,1.57,0.0,1.5,1.53,1.53,1.53
S0910,20/03/2010,Portsmouth,Hull,H,2.2,2.15,2.1,2.15,2.1,2.1,0.0,2.1,2.1,2.1,2.1
S0910,20/03/2010,Stoke,Tottenham,A,2.1,2.15,2.1,2.1,2.1,2.1,0.0,2.05,2.1,2.1,2.1
S0910,20/03/2010,Sunderland,Birmingham,H,2.2,2.25,2.1,2.15,2.2,2.1,0.0,2.1,2.2,2.2,2.1
S0910,20/03/2010,Wigan,Burnley,H,1.73,1.8,1.75,1.75,1.8,1.8,0.0,1.7,1.8,1.8,1.73
S0910,21/03/2010,Blackburn,Chelsea,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,21/03/2010,Fulham,Man City,A,2.38,2.2,2.3,2.25,2.4,2.25,0.0,2.2,2.25,2.3,2.3
S0910,21/03/2010,Man United,Liverpool,H,1.67,1.67,1.65,1.7,1.7,1.67,0.0,1.65,1.67,1.67,1.67
S0910,23/03/2010,West Ham,Wolves,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,24/03/2010,Aston Villa,Sunderland,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,24/03/2010,Blackburn,Birmingham,H,2.0,2.1,1.95,2.0,2.05,2.0,0.0,2.0,2.0,2.0,1.91
S0910,24/03/2010,Man City,Everton,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,24/03/2010,Portsmouth,Chelsea,A,1.3,1.25,1.25,1.27,1.27,1.29,0.0,1.25,1.29,1.29,1.22
S0910,27/03/2010,Birmingham,Arsenal,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,27/03/2010,Bolton,Man United,A,1.4,1.44,1.4,1.4,1.43,1.33,0.0,1.35,1.4,1.4,1.4
S0910,27/03/2010,Chelsea,Aston Villa,H,1.4,1.4,1.4,1.42,1.35,1.36,0.0,1.35,1.4,1.4,1.36
S0910,27/03/2010,Hull,Fulham,H,2.4,2.5,2.45,2.4,2.2,2.4,0.0,2.4,2.4,2.5,2.5
S0910,27/03/2010,Tottenham,Portsmouth,H,1.2,1.25,1.2,1.25,1.25,1.2,0.0,1.22,1.25,1.22,1.2
S0910,27/03/2010,West Ham,Stoke,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,27/03/2010,Wolves,Everton,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,28/03/2010,Burnley,Blackburn,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,28/03/2010,Liverpool,Sunderland,H,1.3,1.3,1.3,1.3,1.25,1.33,0.0,1.29,1.3,1.3,1.29
S0910,29/03/2010,Man City,Wigan,H,1.33,1.36,1.3,1.33,1.35,1.33,0.0,1.29,1.33,1.36,1.33
S0910,03/04/2010,Arsenal,Wolves,H,1.22,1.22,1.2,1.2,1.2,1.17,0.0,1.17,1.2,1.22,1.2
S0910,03/04/2010,Bolton,Aston Villa,A,2.5,2.4,2.2,2.3,2.4,2.38,0.0,2.4,2.38,2.5,2.38
S0910,03/04/2010,Burnley,Man City,A,1.7,1.73,1.65,1.73,1.7,1.62,0.0,1.65,1.73,1.67,1.7
S0910,03/04/2010,Man United,Chelsea,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,03/04/2010,Portsmouth,Blackburn,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,03/04/2010,Stoke,Hull,H,1.8,1.8,1.75,1.75,1.8,1.73,0.0,1.7,1.8,1.73,1.8
S0910,03/04/2010,Sunderland,Tottenham,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,04/04/2010,Birmingham,Liverpool,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,04/04/2010,Everton,West Ham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,04/04/2010,Fulham,Wigan,H,2.0,1.91,1.9,1.9,2.1,1.91,0.0,1.9,2.0,2.05,2.0
S0910,10/04/2010,Hull,Burnley,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,10/04/2010,West Ham,Sunderland,H,2.0,2.05,2.1,2.05,1.85,2.1,0.0,2.05,2.1,2.05,2.0
S0910,11/04/2010,Blackburn,Man United,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,11/04/2010,Liverpool,Fulham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,11/04/2010,Man City,Birmingham,H,1.4,1.4,1.5,1.42,1.4,1.4,0.0,1.4,1.4,1.44,1.36
S0910,11/04/2010,Wolves,Stoke,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,13/04/2010,Chelsea,Bolton,H,1.14,1.14,1.12,1.15,1.15,1.14,0.0,1.13,1.14,1.14,1.12
S0910,14/04/2010,Aston Villa,Everton,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,14/04/2010,Tottenham,Arsenal,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,14/04/2010,Wigan,Portsmouth,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,17/04/2010,Birmingham,Hull,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,17/04/2010,Blackburn,Everton,A,2.6,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,2.62,2.6
S0910,17/04/2010,Fulham,Wolves,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,17/04/2010,Man City,Man United,A,2.4,2.5,2.4,2.4,2.4,2.5,0.0,2.4,2.5,2.38,2.5
S0910,17/04/2010,Stoke,Bolton,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,17/04/2010,Sunderland,Burnley,H,1.62,1.57,1.5,1.55,1.65,1.62,0.0,1.55,1.57,1.57,1.57
S0910,17/04/2010,Tottenham,Chelsea,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,18/04/2010,Portsmouth,Aston Villa,A,1.67,1.67,1.67,1.67,1.7,1.73,0.0,1.65,1.67,1.67,1.62
S0910,18/04/2010,Wigan,Arsenal,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,19/04/2010,Liverpool,West Ham,H,1.33,1.36,1.38,1.35,1.3,1.36,0.0,1.3,1.33,1.36,1.36
S0910,21/04/2010,Hull,Aston Villa,A,2.1,2.15,2.08,2.1,2.0,2.1,0.0,2.0,2.1,2.05,2.2
S0910,24/04/2010,Arsenal,Man City,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,24/04/2010,Bolton,Portsmouth,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,24/04/2010,Hull,Sunderland,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,24/04/2010,Man United,Tottenham,H,1.5,1.44,1.48,1.45,1.45,1.5,0.0,1.4,1.44,1.44,1.44
S0910,24/04/2010,West Ham,Wigan,H,1.83,1.83,1.8,1.83,1.8,1.8,0.0,1.8,1.83,1.8,1.8
S0910,24/04/2010,Wolves,Blackburn,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,25/04/2010,Aston Villa,Birmingham,H,1.62,1.62,1.6,1.6,1.65,1.62,0.0,1.57,1.62,1.57,1.57
S0910,25/04/2010,Burnley,Liverpool,A,1.62,1.57,1.6,1.6,1.55,1.57,0.0,1.57,1.57,1.57,1.57
S0910,25/04/2010,Chelsea,Stoke,H,1.14,1.12,1.12,1.15,1.15,1.12,0.0,1.14,1.17,1.12,1.12
S0910,25/04/2010,Everton,Fulham,H,1.36,1.36,1.4,1.42,1.4,1.4,0.0,1.35,1.44,1.4,1.4
S0910,01/05/2010,Birmingham,Burnley,H,1.5,1.5,1.5,1.5,1.55,1.5,0.0,1.5,1.53,1.5,1.5
S0910,01/05/2010,Man City,Aston Villa,H,1.83,1.83,1.8,1.85,1.85,1.83,0.0,1.85,1.91,1.91,1.83
S0910,01/05/2010,Portsmouth,Wolves,H,2.38,2.3,2.4,2.35,2.3,2.5,0.0,2.38,2.5,2.38,2.4
S0910,01/05/2010,Stoke,Everton,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,01/05/2010,Tottenham,Bolton,H,1.29,1.25,1.25,1.25,1.2,1.29,0.0,1.25,1.29,1.25,1.25
S0910,02/05/2010,Fulham,West Ham,H,2.38,2.2,2.2,2.25,2.1,2.25,0.0,2.25,2.2,2.3,2.25
S0910,02/05/2010,Liverpool,Chelsea,A,1.83,1.91,1.9,1.85,1.85,1.91,0.0,1.8,1.83,1.8,1.85
S0910,02/05/2010,Sunderland,Man United,A,1.36,1.36,1.35,1.35,1.35,1.36,0.0,1.4,1.4,1.36,1.36
S0910,03/05/2010,Blackburn,Arsenal,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,03/05/2010,Wigan,Hull,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,05/05/2010,Fulham,Stoke,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,05/05/2010,Man City,Tottenham,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,09/05/2010,Arsenal,Fulham,H,1.2,1.2,1.18,1.2,1.15,1.17,0.0,1.15,1.2,1.14,1.17
S0910,09/05/2010,Aston Villa,Blackburn,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,09/05/2010,Bolton,Birmingham,H,2.25,2.2,2.2,2.2,2.2,2.25,0.0,2.2,2.2,2.2,2.2
S0910,09/05/2010,Burnley,Tottenham,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,09/05/2010,Chelsea,Wigan,H,1.1,1.1,1.1,1.1,1.05,1.08,0.0,1.08,1.11,1.09,1.1
S0910,09/05/2010,Everton,Portsmouth,H,1.29,1.3,1.25,1.3,1.3,1.29,0.0,1.29,1.29,1.22,1.29
S0910,09/05/2010,Hull,Liverpool,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,09/05/2010,Man United,Stoke,H,1.13,1.11,1.12,1.12,1.1,1.11,0.0,1.11,1.11,1.12,1.11
S0910,09/05/2010,West Ham,Man City,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S0910,09/05/2010,Wolves,Sunderland,H,2.25,2.38,2.25,2.35,2.2,2.25,0.0,2.25,2.38,2.3,2.3
S1011,14/08/2010,Aston Villa,West Ham,H,2.0,1.8,1.85,2.0,1.8,1.83,0.0,1.9,2.0,2.0,1.91
S1011,14/08/2010,Blackburn,Everton,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S1011,14/08/2010,Bolton,Fulham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S1011,14/08/2010,Chelsea,West Brom,H,1.17,1.17,1.15,1.16,1.15,1.14,0.0,1.12,1.18,1.17,1.17
S1011,14/08/2010,Sunderland,Birmingham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
S1011,14/08/2010,Tottenham,Man City,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
